brand,processor_brand,processor_name,proc_gn,ram,ram_type,ssd,hdd,graphic_card_gb,Price
5,1,6,12,8,1,512,1000,8,170866
4,1,7,11,4,0,1024,1000,8,166261
3,0,0,12,4,2,1024,0,0,101799
4,0,3,11,8,1,256,0,8,183404
3,2,2,13,32,2,1024,2000,8,260497
3,2,3,9,32,1,256,500,8,224054
4,1,1,11,16,0,1024,1000,4,168707
5,0,2,9,8,1,512,0,8,156605
2,2,2,9,8,1,128,0,2,99136
6,1,0,8,16,1,128,1000,4,143308
6,0,5,13,8,2,256,2000,4,146281
2,1,0,9,8,0,512,2000,6,159767
1,2,6,10,8,2,0,0,8,151625
1,2,3,9,16,1,512,500,2,132932
3,0,2,11,4,0,1024,500,2,113526
3,1,0,9,32,2,0,0,6,203587
5,0,0,11,4,1,512,1000,2,108452
0,2,3,11,8,0,512,500,4,136384
4,2,3,10,16,0,128,1000,0,116773
3,1,1,9,32,1,256,0,4,196004
6,1,2,9,8,0,1024,1000,0,103743
5,1,4,12,32,0,512,2000,2,198537
4,0,1,12,32,2,1024,500,8,245358
5,1,5,8,4,0,512,2000,0,83328
4,1,6,11,8,2,128,500,4,127643
4,2,6,10,32,2,256,0,4,195639
2,2,4,12,4,2,0,1000,4,117850
3,1,5,9,16,2,0,500,4,142559
5,1,1,8,32,0,128,500,6,204407
5,2,4,10,8,0,512,0,2,111870
2,1,5,13,16,2,128,2000,8,195568
6,0,5,9,32,0,512,500,6,208867
6,0,4,9,32,2,0,500,2,175285
1,0,6,13,8,2,1024,2000,0,121887
3,1,7,11,32,2,0,2000,6,221053
3,2,6,11,8,1,256,500,6,142923
0,1,5,12,8,0,512,2000,6,162400
2,1,6,12,8,0,128,0,6,142143
6,2,6,9,8,2,0,0,0,84901
4,2,1,9,32,0,0,1000,4,190403
5,2,4,12,16,2,1024,500,6,185845
3,0,4,13,16,0,128,0,2,138770
5,1,0,12,4,2,1024,0,4,128367
5,2,0,9,8,2,1024,0,0,96419
0,1,1,10,32,1,512,1000,8,234225
6,0,4,9,32,2,0,2000,0,164921
3,0,6,10,4,1,128,1000,8,142444
5,2,7,10,16,0,512,1000,2,140417
3,2,5,9,32,0,512,1000,8,228760
4,1,3,8,4,1,512,1000,6,126701
0,2,5,12,16,0,256,500,4,156418
4,1,0,11,32,1,512,500,4,202806
3,2,0,9,8,0,512,0,6,136018
1,1,5,10,4,1,256,1000,4,113998
3,1,3,9,32,1,128,1000,0,165107
6,1,6,12,4,2,0,0,6,129330
5,1,7,13,4,0,128,2000,6,145690
5,0,7,10,4,2,0,500,4,107190
4,1,5,11,8,1,256,1000,8,164581
0,2,3,11,16,2,128,2000,2,141229
1,0,1,11,16,1,1024,2000,8,203453
2,0,0,13,32,0,512,1000,0,182943
5,1,2,8,8,0,0,1000,6,133849
6,0,6,10,16,0,0,2000,6,170350
4,1,1,13,32,1,1024,500,0,190467
4,2,5,10,32,2,1024,500,2,192938
2,1,7,13,4,0,512,1000,6,145696
6,0,0,13,8,1,256,1000,8,171198
0,2,1,8,8,2,128,0,0,106053
6,1,1,10,8,1,128,0,6,137604
0,2,4,13,8,1,128,500,8,170216
6,2,4,8,16,0,256,0,0,104436
6,0,3,9,16,1,512,2000,0,124660
3,2,3,12,8,1,128,2000,0,104475
4,0,5,13,32,2,0,2000,2,197350
6,2,1,11,8,0,0,2000,0,102964
2,1,2,8,16,1,0,1000,4,139151
6,2,7,8,8,1,1024,2000,4,135931
5,1,5,13,16,2,1024,500,0,141919
4,1,2,8,32,1,256,0,6,203098
5,2,0,9,8,1,128,500,4,119180
4,1,3,8,32,1,1024,1000,8,233194
5,2,4,12,8,1,0,0,8,158647
6,2,6,12,8,1,1024,0,6,157419
6,1,1,11,16,2,0,0,8,177866
3,1,0,9,4,1,128,2000,6,130823
2,0,4,12,16,1,256,1000,8,191297
5,1,7,13,8,1,512,500,0,109067
0,0,7,10,4,1,512,2000,8,156822
3,1,4,10,4,0,0,0,0,73924
5,2,0,10,32,0,1024,500,8,240304
5,1,4,13,8,0,1024,500,8,184650
3,2,2,8,16,0,0,500,8,169882
6,2,5,13,4,2,128,0,0,95643
5,2,3,8,4,0,0,2000,8,139786
6,0,2,10,16,2,128,1000,8,184310
3,1,6,11,16,0,256,0,2,137535
6,2,4,11,4,2,256,0,0,85857
4,2,6,8,16,0,0,500,4,140349
0,0,6,10,32,1,256,500,6,213099
1,1,2,13,4,0,1024,500,2,122209
5,1,3,11,32,0,128,1000,8,234809
2,0,5,8,8,0,512,2000,4,129403
0,0,7,13,32,1,512,1000,4,216413
1,1,5,10,16,2,256,0,8,179954
6,0,1,9,4,2,128,500,8,140141
5,1,7,10,32,1,1024,500,2,192013
6,1,3,10,16,0,512,1000,0,119698
4,2,1,13,16,0,1024,0,2,153762
3,2,7,13,32,0,1024,2000,0,195004
5,1,4,12,4,2,512,0,4,128011
1,1,4,12,32,2,512,500,6,223596
1,1,2,13,8,1,256,0,8,167544
4,1,6,13,32,1,128,500,2,191877
4,1,1,9,32,2,0,2000,4,197066
5,1,3,9,4,0,128,1000,2,95196
6,0,3,10,32,0,0,0,0,160435
2,1,7,11,16,0,512,500,8,186396
1,0,2,9,4,0,1024,500,0,92209
1,0,7,10,16,1,128,2000,0,121600
4,1,7,8,4,1,1024,1000,0,88466
0,1,3,12,8,2,128,2000,4,136598
0,0,7,11,8,1,128,1000,8,163235
2,0,6,10,8,0,1024,2000,6,158968
6,1,7,13,32,2,256,1000,2,195734
6,1,1,8,8,1,512,500,0,87872
0,0,6,12,4,1,256,500,8,153436
1,0,3,8,8,1,256,500,2,100966
4,0,2,10,4,1,128,0,8,141210
6,2,4,9,16,1,512,1000,2,139085
2,0,1,12,32,0,128,0,8,231541
5,2,6,8,16,0,0,1000,6,157191
3,1,2,9,16,0,128,500,8,175147
3,1,2,11,8,1,1024,0,8,171771
0,0,6,10,8,2,128,0,0,91064
1,1,3,10,8,0,0,2000,0,93899
4,1,5,12,16,0,128,1000,0,127886
0,1,2,8,32,1,0,2000,8,225615
6,1,2,11,32,2,512,0,6,217456
5,2,3,13,16,0,128,0,2,139617
2,2,3,12,32,0,0,500,0,171484
5,0,7,13,16,2,512,2000,4,174610
2,0,3,12,16,1,1024,2000,8,211495
1,0,2,8,32,2,256,2000,6,210442
4,1,6,11,4,1,0,1000,6,128095
3,1,5,8,4,0,1024,0,0,81977
4,2,0,10,8,2,512,2000,0,106120
1,2,7,13,32,2,1024,500,4,223276
0,0,0,9,8,0,128,0,4,115970
0,2,6,10,16,0,256,500,0,119829
1,2,5,10,4,1,0,0,2,92498
2,2,5,13,32,0,512,500,0,183106
6,2,5,12,32,0,256,2000,0,183121
6,2,4,10,32,2,512,2000,6,222378
2,0,6,11,4,1,1024,500,0,97040
0,0,1,10,8,0,512,1000,0,98703
0,2,7,11,4,2,512,500,0,87972
0,0,7,8,8,0,1024,0,2,109435
4,1,5,12,16,0,1024,500,6,186403
0,2,6,11,16,0,256,500,8,187992
5,1,4,10,8,0,0,0,8,147922
3,0,5,12,16,1,1024,2000,8,208841
0,0,3,12,16,2,256,0,8,186731
2,1,1,11,32,2,512,500,6,224589
3,0,0,11,32,0,512,0,0,169421
4,2,7,9,4,2,128,500,8,138323
2,1,0,9,4,0,1024,2000,0,95393
3,2,2,12,4,2,256,500,8,150785
2,1,5,13,32,1,256,500,2,192714
4,0,3,13,4,1,0,2000,0,96909
5,1,7,9,4,2,256,0,6,123512
4,1,0,10,32,0,1024,1000,2,191983
4,2,1,8,8,0,256,1000,2,106186
2,0,4,12,32,0,128,500,6,219468
1,2,6,8,8,0,512,500,2,101785
6,0,7,9,32,1,512,2000,0,171793
0,2,1,11,4,0,256,0,4,117416
0,1,0,12,16,0,256,1000,4,161484
5,2,6,9,16,0,256,1000,8,181254
5,0,0,10,8,0,256,2000,8,163117
0,0,6,12,8,1,128,2000,0,104977
6,1,4,12,8,2,1024,1000,6,165777
0,0,4,13,16,2,128,0,0,123084
1,2,5,11,8,0,128,0,8,160801
6,1,5,12,32,0,128,0,2,184947
5,0,7,11,32,2,512,500,0,176351
3,0,4,9,16,1,128,0,0,106130
2,2,3,10,32,1,256,500,6,214190
1,2,0,10,8,1,128,500,8,153860
1,1,0,12,16,1,256,2000,0,132607
5,0,0,12,8,1,1024,500,2,128708
5,2,7,9,32,1,512,500,2,182562
4,1,0,13,8,1,1024,2000,4,153620
1,0,2,13,16,1,1024,0,8,201500
4,0,6,13,8,1,512,0,2,118717
4,1,0,11,32,0,256,1000,6,216929
2,1,1,13,4,1,256,1000,8,159338
4,2,6,10,16,0,256,500,2,133905
6,0,5,11,8,2,512,1000,0,104498
0,0,0,9,16,0,128,2000,8,180386
3,0,1,10,8,2,0,1000,2,107111
5,1,3,10,4,0,128,1000,0,84714
6,2,1,8,32,2,128,500,4,191156
3,0,4,9,8,0,1024,2000,8,169563
1,1,4,9,8,0,0,1000,8,154725
1,0,5,8,4,2,256,0,2,86732
1,2,2,11,16,1,128,2000,4,157932
6,0,7,13,32,1,512,2000,6,238490
6,2,7,13,8,1,128,500,2,120566
5,2,3,13,8,1,256,2000,2,128448
0,0,5,13,32,1,128,2000,6,229223
4,0,5,13,4,0,1024,2000,6,157456
1,2,2,8,16,1,1024,2000,6,175978
2,1,0,9,32,0,128,2000,6,211866
0,2,7,11,16,2,1024,2000,6,189526
2,0,0,10,4,1,512,2000,0,88893
5,0,5,13,4,1,0,0,0,87788
5,1,0,8,32,1,128,2000,6,209272
5,2,4,11,8,1,512,500,4,131617
3,2,3,11,4,0,512,0,4,122668
2,2,7,11,4,0,512,2000,6,146432
0,0,2,8,32,0,256,1000,0,156184
0,2,3,10,32,2,128,500,4,193163
6,1,6,13,32,0,128,0,0,171541
6,0,4,11,4,1,128,500,2,98961
1,0,2,8,16,2,0,0,0,101704
6,2,1,9,4,2,512,1000,6,131602
5,1,3,8,32,1,128,500,8,220568
0,0,5,8,8,1,1024,500,6,144748
2,0,6,8,8,1,256,0,2,99295
5,2,2,11,32,1,0,0,0,162259
3,2,5,8,8,0,256,1000,4,123790
6,1,4,9,4,2,512,2000,6,138719
5,2,1,11,16,1,1024,0,4,159016
5,1,6,9,4,0,512,0,0,79296
3,0,7,12,32,1,128,0,2,186311
4,1,1,8,4,0,256,1000,6,120615
0,1,5,13,8,1,1024,2000,4,154029
2,1,3,13,4,1,256,2000,6,148432
1,0,0,11,16,1,0,1000,6,169598
4,2,2,13,8,0,1024,2000,4,155471
6,0,6,11,16,1,0,500,2,131507
5,2,5,8,16,0,1024,1000,6,172121
3,1,7,10,16,0,128,0,2,125421
3,1,0,10,4,2,256,2000,2,104499
0,1,2,9,4,0,256,500,0,76422
4,1,2,8,4,0,512,1000,4,112286
1,1,5,13,4,0,1024,1000,0,110063
0,2,7,8,8,0,1024,0,8,154789
5,2,4,12,4,0,0,0,0,85372
0,1,0,10,8,2,1024,1000,6,155364
2,0,4,13,16,1,256,500,6,176609
3,0,6,10,8,2,1024,0,6,150972
3,1,5,8,32,2,512,1000,8,225773
6,2,0,13,4,1,512,1000,2,114042
6,0,6,9,32,0,256,0,6,206040
1,0,1,8,8,1,256,2000,0,92103
5,0,4,9,4,0,256,500,2,94527
2,1,1,13,32,1,1024,2000,0,196980
4,0,1,10,4,2,1024,2000,0,96575
0,0,0,12,8,0,128,500,6,148261
1,0,2,11,32,2,0,500,0,161869
5,0,6,10,8,0,1024,0,8,165331
6,2,1,9,32,1,128,0,2,173284
0,1,7,8,16,1,128,0,6,155208
6,1,3,13,16,1,512,500,6,178160
0,2,4,10,16,1,1024,2000,0,136918
4,2,4,12,16,1,128,500,0,121788
0,1,7,13,16,2,512,0,4,162772
0,0,0,9,8,2,0,2000,4,124657
2,0,0,13,16,0,512,0,6,176293
1,1,5,13,8,2,0,2000,6,155283
3,0,6,8,16,0,256,0,0,107760
2,2,5,11,4,0,256,500,8,150374
2,0,1,9,16,2,512,1000,8,185335
1,0,2,8,4,2,256,1000,0,76464
3,0,3,11,8,0,1024,2000,4,146174
2,1,5,8,16,2,512,500,4,146415
0,2,5,11,32,2,128,0,8,228591
0,0,7,11,8,2,1024,2000,6,163494
0,1,6,11,16,1,512,2000,0,132758
3,0,4,8,8,1,0,0,6,125482
2,2,4,13,32,0,256,0,4,205070
3,0,7,11,16,2,256,0,8,181191
0,2,6,13,32,0,256,500,6,224686
1,0,7,9,16,2,512,1000,4,152125
2,2,4,12,4,1,512,2000,4,138373
2,0,5,13,8,2,0,2000,4,140147
6,2,2,12,32,2,256,1000,6,221595
6,0,1,11,8,2,1024,2000,2,130528
4,0,0,12,32,1,128,500,8,233699
5,1,6,12,8,1,128,0,4,128054
6,1,1,11,8,1,0,1000,6,145418
3,2,3,13,8,0,256,500,0,106751
6,0,3,11,4,2,128,0,8,145581
4,2,5,9,16,1,1024,1000,0,128088
2,1,7,10,4,0,1024,500,0,92099
4,2,7,8,8,1,128,1000,6,132207
2,2,4,11,32,2,512,1000,2,186620
1,1,5,11,8,0,0,500,6,138769
1,0,4,12,16,1,256,2000,6,183427
2,2,4,9,4,1,512,500,8,143489
5,1,3,12,16,0,128,1000,6,172302
6,0,4,13,32,0,512,1000,8,245269
3,1,1,11,16,0,128,500,4,148862
3,2,0,11,4,0,0,0,8,142724
0,0,4,12,32,0,256,0,6,216747
2,0,3,11,16,1,256,0,4,151366
3,1,0,13,4,0,128,0,4,122337
5,1,7,10,4,0,1024,500,2,108003
2,1,6,8,8,2,512,2000,6,140754
5,0,2,8,16,1,256,0,0,107310
3,0,4,8,32,2,256,1000,6,203909
3,2,1,10,8,1,128,0,0,89802
0,0,0,11,16,1,1024,2000,2,156104
3,2,6,12,8,1,512,500,6,177498
2,1,3,9,32,0,1024,2000,2,196491
1,1,6,11,8,2,1024,2000,0,115481
2,0,2,10,8,1,128,2000,8,161021
2,1,1,13,32,1,1024,0,6,235859
0,1,6,10,8,1,512,0,4,127870
0,0,1,8,8,2,0,2000,4,106128
3,2,0,11,32,1,0,500,2,181489
4,0,6,8,16,2,512,0,8,171277
4,2,1,9,32,2,128,500,4,189992
0,0,6,13,4,0,256,0,4,123305
3,0,6,8,32,1,128,500,6,201091
4,1,5,9,16,1,512,0,4,147314
3,0,4,10,16,2,1024,2000,0,137283
3,0,3,8,32,2,0,1000,2,170009
3,2,2,8,32,0,1024,1000,4,203075
6,1,3,12,8,1,128,500,6,136757
2,2,5,13,4,2,512,500,0,98046
3,2,5,13,16,1,0,2000,4,163899
6,1,0,10,8,1,512,2000,2,119147
0,1,5,12,8,1,0,500,2,111808
4,1,4,9,8,2,0,1000,2,106024
2,0,5,9,8,1,0,2000,4,122457
1,1,6,10,16,2,128,500,0,116883
4,1,3,13,8,0,512,2000,8,182058
2,1,7,9,8,0,256,2000,2,114830
1,2,2,10,32,2,256,0,0,163372
4,2,5,9,8,1,256,2000,6,143588
2,0,3,11,32,0,512,500,6,221588
4,2,0,8,16,0,512,2000,0,126950
4,0,5,13,32,2,512,500,6,226478
1,2,4,11,4,2,0,0,6,129030
4,1,5,10,32,2,1024,0,2,189741
4,2,5,10,8,2,0,1000,4,122919
1,0,1,11,32,2,0,0,4,197977
0,2,1,8,32,2,512,0,4,191883
3,1,5,8,16,2,256,500,4,139051
0,0,0,12,16,1,1024,1000,0,141223
6,1,1,9,8,1,128,0,2,97968
5,1,5,12,4,1,256,2000,0,93283
5,0,2,8,4,1,128,1000,6,124852
2,1,3,11,32,0,512,0,2,186851
3,1,1,9,4,1,1024,1000,8,155289
2,2,1,11,16,0,512,0,4,153717
3,1,4,12,8,0,128,500,6,145267
1,1,5,10,8,0,0,1000,4,123401
1,1,5,11,16,2,512,1000,4,159685
3,1,5,12,8,0,1024,0,4,142019
4,0,5,12,32,0,512,1000,8,240907
0,2,1,12,8,0,256,0,6,145256
4,1,6,10,4,2,512,2000,4,123621
0,1,6,10,8,1,128,1000,4,125641
2,0,7,10,8,1,512,1000,2,119299
0,1,5,9,16,0,1024,500,4,155790
2,0,7,10,16,0,512,500,2,138508
1,2,2,10,4,1,512,1000,6,135440
5,2,7,10,16,1,1024,500,6,175938
1,1,3,11,4,1,512,1000,6,137872
1,1,6,10,32,1,1024,0,2,191744
5,1,6,9,4,0,128,1000,8,143885
0,0,5,12,8,0,1024,1000,8,182909
0,1,1,11,4,0,128,2000,4,124395
2,1,5,8,32,1,128,500,6,204955
4,2,2,10,8,2,1024,500,0,105272
2,1,4,12,4,1,512,2000,4,133518
4,2,2,12,16,1,256,0,8,185935
1,1,3,11,16,2,1024,0,8,196047
5,2,5,8,16,2,512,0,6,158706
1,1,5,13,4,1,128,2000,2,117588
3,2,2,9,4,2,0,1000,4,108684
0,0,2,13,32,2,256,0,2,190675
4,2,2,12,8,2,512,0,8,166056
2,2,6,13,8,1,256,2000,6,159120
5,2,7,12,8,1,0,500,8,160199
4,1,7,13,8,2,0,2000,6,157059
2,1,5,12,4,0,0,500,0,86089
0,1,6,12,4,2,1024,0,2,114937
1,0,2,11,32,2,256,0,4,202008
0,0,5,8,8,1,1024,1000,6,147394
6,2,6,12,4,0,0,1000,0,86089
3,0,3,9,4,2,512,500,0,78234
6,2,4,9,8,0,0,0,2,86981
5,2,6,10,4,1,1024,0,6,140133
4,2,0,12,8,0,0,2000,4,134776
5,0,5,12,8,1,0,0,4,127147
1,1,1,12,4,2,1024,0,4,132091
2,0,7,13,16,1,1024,2000,8,209406
0,2,0,12,32,0,512,2000,8,248947
6,2,2,12,8,0,1024,0,6,159688
6,0,4,9,8,0,512,1000,4,126181
1,2,1,8,16,2,128,1000,0,110538
6,2,3,8,8,0,128,0,4,113323
1,0,1,10,16,0,1024,1000,6,181061
5,0,4,9,16,0,0,2000,4,147664
0,0,1,12,4,1,256,1000,2,108340
4,2,4,8,8,0,0,0,4,109569
2,2,6,11,32,1,1024,1000,0,185584
4,1,5,11,16,0,512,0,6,170661
5,1,1,11,32,1,0,1000,6,218003
2,0,1,12,4,1,128,0,0,83942
6,1,5,12,8,2,1024,0,6,158569
3,2,4,10,4,2,0,1000,4,112113
5,1,2,10,4,1,0,1000,6,130195
5,2,5,10,32,1,512,2000,4,205866
0,0,4,13,32,2,512,500,6,228228
4,0,5,11,16,1,512,0,4,153867
5,2,2,12,8,2,256,0,4,133774
5,1,3,11,4,2,1024,0,0,94413
6,0,0,10,16,0,1024,0,0,125394
6,0,4,12,16,0,128,1000,8,191963
2,1,7,9,4,2,128,1000,0,76196
1,1,7,8,4,2,1024,500,4,115334
1,2,4,8,16,1,0,0,4,131758
3,1,6,10,4,2,1024,500,6,139329
1,1,3,11,4,2,256,0,6,140794
0,1,6,9,32,0,128,500,8,222989
3,2,0,12,8,2,128,500,4,128683
2,2,7,11,16,1,512,2000,8,189048
6,0,2,10,4,2,1024,2000,4,135651
1,2,4,11,16,0,128,500,0,116186
4,0,0,10,8,0,128,2000,6,145326
6,1,1,13,16,0,1024,500,8,207553
0,0,1,8,16,0,0,1000,2,124229
6,0,5,8,16,2,128,1000,4,141603
0,1,7,11,32,1,128,500,0,166659
0,0,3,9,8,1,128,2000,2,112031
0,2,7,12,8,1,256,2000,0,107856
2,2,3,10,16,2,1024,1000,0,132221
0,2,3,12,16,2,128,1000,4,158791
0,2,4,8,8,2,256,2000,0,91877
4,0,3,9,4,1,512,2000,8,143759
3,0,6,9,32,2,0,2000,2,181664
5,1,1,12,8,2,256,2000,0,107861
3,0,0,8,16,0,0,500,0,103721
0,0,2,12,4,0,512,2000,6,147045
4,0,7,11,8,1,0,1000,6,131769
6,1,2,9,4,0,512,1000,8,147152
4,2,0,9,32,0,256,0,6,209447
0,0,5,11,32,0,512,2000,0,180084
4,1,0,8,8,2,0,500,0,82077
1,1,7,9,8,0,128,0,2,101498
4,1,1,13,8,0,512,0,6,156512
0,2,2,13,8,0,0,500,4,133734
2,0,2,13,16,2,128,0,6,172569
1,1,4,10,32,1,256,0,0,162981
4,2,4,10,4,2,256,1000,2,101748
5,1,0,8,16,2,1024,0,6,169246
5,1,0,11,8,0,256,500,2,115576
4,1,5,12,8,1,1024,2000,6,169008
2,1,3,8,16,0,256,2000,8,179548
6,1,7,12,4,0,256,2000,0,94855
0,2,4,8,8,1,256,1000,0,160238
5,0,7,10,32,1,1024,1000,4,208723
6,0,5,13,4,2,1024,1000,0,107103
4,0,4,11,32,1,512,500,4,204649
6,0,4,10,8,2,0,2000,0,95457
1,2,3,11,8,2,0,500,6,142721
3,2,7,12,8,0,0,500,6,145184
5,2,1,8,8,0,256,0,8,147073
4,1,7,9,4,0,0,2000,6,130101
0,1,7,9,32,1,1024,0,2,183829
2,1,3,11,32,1,512,1000,6,224083
1,0,4,13,16,2,128,1000,4,159231
4,1,5,13,4,2,512,500,8,163113
0,0,7,11,32,2,0,500,2,182347
2,1,2,10,32,1,0,0,2,176149
2,0,1,9,16,2,1024,0,0,122894
4,1,1,10,8,2,512,500,4,127756
1,1,3,12,32,1,1024,2000,6,239529
6,2,5,9,8,0,1024,500,6,146087
6,1,5,12,16,1,128,2000,0,129908
2,1,2,8,32,2,1024,0,6,215791
6,2,7,10,8,0,1024,1000,2,121558
3,0,6,11,4,1,128,1000,6,132850
2,2,5,9,8,0,256,0,6,137440
2,2,3,10,8,0,256,0,2,104854
0,0,6,11,8,2,128,1000,4,130133
6,1,4,8,8,1,1024,2000,4,132962
1,0,0,9,4,2,0,0,2,84051
2,1,6,12,16,1,512,2000,2,149609
1,1,0,8,8,1,0,2000,8,153387
3,0,1,13,8,1,0,1000,8,164056
0,2,2,11,32,0,1024,2000,6,234672
4,0,5,9,32,0,512,1000,6,216900
1,1,2,9,4,2,512,0,8,144135
2,0,2,8,4,1,256,500,6,121871
3,0,7,9,4,1,128,500,4,107860
5,1,3,11,32,0,1024,500,4,216255
3,2,6,8,8,1,512,500,0,87816
0,0,5,12,32,2,1024,500,8,250264
0,1,1,8,16,1,256,500,4,140039
4,1,4,8,4,1,0,2000,0,78501
5,0,3,12,4,0,512,2000,2,117736
6,2,3,13,4,1,256,500,4,125906
6,0,5,11,16,2,1024,0,0,131033
1,2,3,13,8,2,256,0,6,152701
3,2,7,13,8,2,256,2000,0,111761
0,2,3,13,8,2,256,2000,4,146149
0,2,1,10,4,0,256,500,6,126856
6,0,1,13,8,1,512,0,6,149520
1,1,7,10,32,0,256,1000,0,166548
1,1,6,12,4,2,128,500,0,87146
1,1,6,11,16,1,1024,2000,4,174260
5,1,2,13,16,0,0,2000,6,181164
4,1,1,9,8,1,1024,2000,8,175174
5,1,7,12,4,2,512,1000,0,95948
2,0,4,10,32,2,512,0,8,229723
2,2,6,11,32,1,1024,2000,8,254147
4,1,3,8,4,1,256,500,6,121316
6,0,5,11,8,2,128,1000,4,128637
4,1,5,11,16,0,0,0,8,178720
0,1,0,13,16,2,256,500,4,162574
2,2,5,13,32,1,512,500,0,189717
3,2,7,10,32,0,1024,1000,6,231326
3,2,4,10,32,2,128,1000,2,182107
6,1,2,13,16,1,128,1000,6,181878
0,1,3,13,32,1,1024,2000,2,213112
5,1,7,9,16,1,256,0,0,110983
0,2,0,9,16,0,256,2000,4,154109
3,0,5,12,8,0,256,1000,0,101620
3,1,7,13,8,0,0,1000,6,150891
2,1,3,8,8,0,0,1000,2,101985
0,1,4,9,32,1,256,2000,2,186475
0,0,1,10,16,1,1024,500,6,173489
3,1,4,11,32,0,128,1000,6,219553
5,0,6,12,16,0,512,2000,0,135114
6,1,3,9,8,1,128,1000,8,154488
1,0,0,11,8,2,128,2000,2,122445
6,1,6,11,32,2,512,0,6,219601
0,2,6,9,16,1,256,0,0,112978
6,2,6,8,32,0,128,2000,8,227813
3,2,7,8,4,0,512,1000,4,111757
3,2,0,12,32,1,1024,2000,6,241235
0,1,5,8,8,2,1024,0,8,161672
0,2,4,12,16,1,1024,2000,4,175486
1,0,1,10,16,1,256,0,4,146270
1,2,5,9,32,1,128,0,0,157401
2,2,5,11,8,0,128,500,2,114961
0,2,4,12,4,0,0,1000,6,139142
5,1,1,8,32,0,1024,2000,8,238989
6,2,5,12,16,2,256,1000,4,159313
0,0,1,13,8,1,512,1000,2,127159
4,2,0,12,16,1,256,0,4,156006
2,2,3,8,16,2,128,0,6,151989
4,2,1,13,16,0,1024,2000,6,193920
3,0,4,13,16,1,0,2000,0,132493
1,2,4,8,4,2,256,2000,6,127535
6,0,0,13,8,0,0,0,6,147415
0,0,4,9,32,0,128,500,6,210234
4,2,2,11,8,1,512,2000,2,126339
6,0,3,9,8,0,512,0,8,152355
3,1,7,9,8,2,128,500,8,151784
1,2,1,8,32,0,1024,1000,6,219119
5,2,7,8,8,1,256,0,8,146733
2,0,5,11,32,2,0,2000,6,221003
6,0,7,12,32,0,256,2000,8,243960
6,2,6,9,4,0,128,500,8,140206
5,1,4,13,16,0,128,500,4,163412
6,0,5,11,32,2,0,0,2,180461
3,0,5,9,16,0,128,500,4,141170
3,1,5,12,8,1,256,0,4,131628
5,1,6,13,16,2,0,500,8,187624
2,2,5,9,16,2,128,1000,0,113814
0,1,0,10,16,0,128,2000,0,121926
4,2,2,11,8,2,256,2000,2,118026
0,1,0,8,8,1,128,1000,6,131102
6,0,4,9,32,2,256,2000,8,229357
4,2,4,13,32,1,1024,2000,2,214089
5,2,4,13,4,0,256,2000,4,134798
5,2,3,11,8,2,512,2000,8,170883
2,1,7,11,4,1,128,1000,4,120422
4,0,2,13,8,0,1024,0,2,131643
3,2,7,13,16,1,0,2000,0,130947
4,2,2,13,4,2,512,1000,2,113680
6,2,7,9,4,2,0,2000,8,146747
3,2,6,13,4,1,512,1000,8,164319
1,0,1,8,8,0,1024,1000,6,146191
1,1,0,13,32,0,1024,0,0,187089
0,0,5,8,4,0,1024,500,8,148512
5,2,5,9,32,0,512,0,0,161112
4,0,0,11,8,1,256,0,8,159531
1,2,6,8,4,2,0,2000,0,78937
0,1,2,9,8,1,256,1000,2,108650
2,1,0,13,32,2,256,500,0,177277
0,1,3,9,32,2,128,1000,4,194020
1,2,2,13,4,1,0,2000,2,115367
2,0,5,9,32,1,512,1000,8,231801
6,1,3,11,16,0,128,2000,8,190767
0,2,7,8,16,2,128,0,6,153246
4,2,3,11,4,0,1024,0,4,125105
4,0,2,10,8,0,512,2000,6,150558
0,1,6,13,8,1,256,0,2,118006
1,2,7,8,8,0,256,1000,6,139256
4,0,2,11,16,0,256,0,2,138224
6,1,7,8,32,0,1024,500,6,216263
3,0,3,10,16,1,256,1000,0,118782
1,0,5,12,32,0,0,500,2,186114
6,2,2,13,16,0,256,1000,2,146756
2,2,1,13,8,1,256,2000,0,116266
6,2,6,9,8,1,0,500,0,85929
1,0,1,13,8,1,1024,2000,4,155422
2,2,1,13,4,2,128,2000,0,100294
1,0,5,11,4,1,512,1000,6,139300
4,0,3,13,32,2,1024,500,0,187332
3,2,2,13,4,1,256,0,0,91211
1,1,6,10,16,1,128,0,2,127348
1,1,2,10,16,1,512,0,2,135989
4,1,3,8,32,2,512,0,0,158134
5,0,2,8,32,0,512,1000,4,196027
4,0,7,13,8,1,0,2000,2,122518
2,0,3,13,4,2,0,500,6,140924
4,2,2,9,8,1,128,1000,6,138758
4,0,0,8,4,0,256,0,0,69166
3,2,5,11,4,2,128,500,0,81629
4,2,2,13,32,1,256,0,4,212430
1,1,7,11,8,1,1024,2000,0,115253
3,1,6,13,8,1,512,0,8,168546
0,1,0,11,4,0,512,500,8,157120
5,2,6,12,4,2,0,500,0,83991
3,2,1,11,32,1,1024,0,8,241564
2,2,0,8,16,1,1024,2000,6,172535
0,0,6,13,8,2,256,0,0,104998
3,2,5,8,8,0,1024,2000,6,149120
3,1,7,11,32,0,0,500,6,216029
5,1,1,10,32,0,256,0,8,226056
1,2,3,10,8,0,128,2000,4,129349
2,2,6,10,8,0,256,2000,6,147750
